_id,id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit
454960,454959,2022-2023,West Bengal,19,Howrah,313,Potato,701.0,Vegetable,Rabi,5753.0,Hectare,181730.0,Tonnes,31.589,Tonnes/Hectare
454961,454960,2022-2023,West Bengal,19,Howrah,313,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,2264.0,Hectare,2022.0,Tonnes,0.893,Tonnes/Hectare
454962,454961,2022-2023,West Bengal,19,Howrah,313,Rice,101.0,Cereals,Autumn,1076.0,Hectare,3473.0,Tonnes,3.228,Tonnes/Hectare
454963,454962,2022-2023,West Bengal,19,Howrah,313,Rice,101.0,Cereals,Summer,30822.0,Hectare,93275.0,Tonnes,3.026,Tonnes/Hectare
454964,454963,2022-2023,West Bengal,19,Howrah,313,Rice,101.0,Cereals,Total,91854.0,Hectare,260740.0,Tonnes,2.839,Tonnes/Hectare
454965,454964,2022-2023,West Bengal,19,Howrah,313,Rice,101.0,Cereals,Winter,59956.0,Hectare,163992.0,Tonnes,2.735,Tonnes/Hectare
454966,454965,2022-2023,West Bengal,19,Howrah,313,Sesamum,1003.0,Oilseeds,Summer,2901.0,Hectare,3134.0,Tonnes,1.08,Tonnes/Hectare
454967,454966,2022-2023,West Bengal,19,Howrah,313,Sugarcane,401.0,Sugar,Whole Year,107.0,Hectare,8351.0,Tonnes,78.047,Tonnes/Hectare
454968,454967,2022-2023,West Bengal,19,Howrah,313,Sunflower,1007.0,Oilseeds,Kharif,5.0,Hectare,5.0,Tonnes,1.0,Tonnes/Hectare
454969,454968,2022-2023,West Bengal,19,Howrah,313,Urad,203.0,Pulses,Kharif,6.0,Hectare,4.0,Tonnes,0.667,Tonnes/Hectare
454970,454969,2022-2023,West Bengal,19,Howrah,313,Urad,203.0,Pulses,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
454971,454970,2022-2023,West Bengal,19,Howrah,313,Urad,203.0,Pulses,Total,7.0,Hectare,5.0,Tonnes,0.714,Tonnes/Hectare
454972,454971,2022-2023,West Bengal,19,Howrah,313,Wheat,106.0,Cereals,Rabi,123.0,Hectare,308.0,Tonnes,2.504,Tonnes/Hectare
454973,454972,2022-2023,West Bengal,19,Jalpaiguri,314,Arhar/Tur,202.0,Pulses,Rabi,64.0,Hectare,101.0,Tonnes,1.578,Tonnes/Hectare
454974,454973,2022-2023,West Bengal,19,Jalpaiguri,314,Barley,107.0,Cereals,Rabi,120.0,Hectare,223.0,Tonnes,1.858,Tonnes/Hectare
454975,454974,2022-2023,West Bengal,19,Jalpaiguri,314,Gram,201.0,Pulses,Rabi,38.0,Hectare,48.0,Tonnes,1.263,Tonnes/Hectare
454976,454975,2022-2023,West Bengal,19,Jalpaiguri,314,Groundnut,1001.0,Oilseeds,Rabi,1350.0,Hectare,2707.0,Tonnes,2.005,Tonnes/Hectare
454977,454976,2022-2023,West Bengal,19,Jalpaiguri,314,Groundnut,1001.0,Oilseeds,Summer,3496.0,Hectare,9691.0,Tonnes,2.772,Tonnes/Hectare
454978,454977,2022-2023,West Bengal,19,Jalpaiguri,314,Groundnut,1001.0,Oilseeds,Total,4846.0,Hectare,12398.0,Tonnes,2.558,Tonnes/Hectare
454979,454978,2022-2023,West Bengal,19,Jalpaiguri,314,Horse-Gram,206.0,Pulses,Rabi,32.0,Hectare,20.0,Tonnes,0.625,Tonnes/Hectare
454980,454979,2022-2023,West Bengal,19,Jalpaiguri,314,Jute,1102.0,Fiber Crops,Kharif,24398.0,Hectare,302884.0,Tonnes,12.414,Tonnes/Hectare
454981,454980,2022-2023,West Bengal,19,Jalpaiguri,314,Khesari,521.0,Spices,Rabi,1297.0,Hectare,1641.0,Tonnes,1.265,Tonnes/Hectare
454982,454981,2022-2023,West Bengal,19,Jalpaiguri,314,Linseed,1005.0,Oilseeds,Rabi,268.0,Hectare,109.0,Tonnes,0.407,Tonnes/Hectare
454983,454982,2022-2023,West Bengal,19,Jalpaiguri,314,Maize,104.0,Cereals,Autumn,1398.0,Hectare,4456.0,Tonnes,3.187,Tonnes/Hectare
454984,454983,2022-2023,West Bengal,19,Jalpaiguri,314,Maize,104.0,Cereals,Rabi,2562.0,Hectare,6564.0,Tonnes,2.562,Tonnes/Hectare
454985,454984,2022-2023,West Bengal,19,Jalpaiguri,314,Maize,104.0,Cereals,Summer,11473.0,Hectare,67018.0,Tonnes,5.841,Tonnes/Hectare
454986,454985,2022-2023,West Bengal,19,Jalpaiguri,314,Maize,104.0,Cereals,Total,15433.0,Hectare,78038.0,Tonnes,5.057,Tonnes/Hectare
454987,454986,2022-2023,West Bengal,19,Jalpaiguri,314,Masoor,205.0,Pulses,Rabi,1561.0,Hectare,880.0,Tonnes,0.564,Tonnes/Hectare
454988,454987,2022-2023,West Bengal,19,Jalpaiguri,314,Mesta,1103.0,Fiber Crops,Kharif,44.0,Hectare,623.0,Tonnes,14.159,Tonnes/Hectare
454989,454988,2022-2023,West Bengal,19,Jalpaiguri,314,Moong(Green Gram),204.0,Pulses,Kharif,380.0,Hectare,171.0,Tonnes,0.45,Tonnes/Hectare
454990,454989,2022-2023,West Bengal,19,Jalpaiguri,314,Moong(Green Gram),204.0,Pulses,Rabi,70.0,Hectare,58.0,Tonnes,0.829,Tonnes/Hectare
454991,454990,2022-2023,West Bengal,19,Jalpaiguri,314,Moong(Green Gram),204.0,Pulses,Summer,106.0,Hectare,110.0,Tonnes,1.038,Tonnes/Hectare
454992,454991,2022-2023,West Bengal,19,Jalpaiguri,314,Moong(Green Gram),204.0,Pulses,Total,556.0,Hectare,339.0,Tonnes,0.61,Tonnes/Hectare
454993,454992,2022-2023,West Bengal,19,Jalpaiguri,314,Niger Seed,1010.0,Oilseeds,Kharif,300.0,Hectare,177.0,Tonnes,0.59,Tonnes/Hectare
454994,454993,2022-2023,West Bengal,19,Jalpaiguri,314,Peas & Beans (Pulses),213.0,Pulses,Rabi,1421.0,Hectare,1616.0,Tonnes,1.137,Tonnes/Hectare
454995,454994,2022-2023,West Bengal,19,Jalpaiguri,314,Potato,701.0,Vegetable,Rabi,33692.0,Hectare,1063560.0,Tonnes,31.567,Tonnes/Hectare
454996,454995,2022-2023,West Bengal,19,Jalpaiguri,314,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,5959.0,Hectare,5483.0,Tonnes,0.92,Tonnes/Hectare
454997,454996,2022-2023,West Bengal,19,Jalpaiguri,314,Rice,101.0,Cereals,Autumn,8995.0,Hectare,21713.0,Tonnes,2.414,Tonnes/Hectare
454998,454997,2022-2023,West Bengal,19,Jalpaiguri,314,Rice,101.0,Cereals,Summer,14132.0,Hectare,41952.0,Tonnes,2.969,Tonnes/Hectare
454999,454998,2022-2023,West Bengal,19,Jalpaiguri,314,Rice,101.0,Cereals,Total,134471.0,Hectare,362896.0,Tonnes,2.699,Tonnes/Hectare
455000,454999,2022-2023,West Bengal,19,Jalpaiguri,314,Rice,101.0,Cereals,Winter,111344.0,Hectare,299231.0,Tonnes,2.687,Tonnes/Hectare
455001,455000,2022-2023,West Bengal,19,Jalpaiguri,314,Sesamum,1003.0,Oilseeds,Summer,653.0,Hectare,651.0,Tonnes,0.997,Tonnes/Hectare
455002,455001,2022-2023,West Bengal,19,Jalpaiguri,314,Sesamum,1003.0,Oilseeds,Total,723.0,Hectare,701.0,Tonnes,0.97,Tonnes/Hectare
455003,455002,2022-2023,West Bengal,19,Jalpaiguri,314,Sesamum,1003.0,Oilseeds,Winter,70.0,Hectare,50.0,Tonnes,0.714,Tonnes/Hectare
455004,455003,2022-2023,West Bengal,19,Jalpaiguri,314,Sugarcane,401.0,Sugar,Whole Year,144.0,Hectare,11239.0,Tonnes,78.049,Tonnes/Hectare
455005,455004,2022-2023,West Bengal,19,Jalpaiguri,314,Sunflower,1007.0,Oilseeds,Kharif,10.0,Hectare,10.0,Tonnes,1.0,Tonnes/Hectare
455006,455005,2022-2023,West Bengal,19,Jalpaiguri,314,Urad,203.0,Pulses,Kharif,823.0,Hectare,459.0,Tonnes,0.558,Tonnes/Hectare
455007,455006,2022-2023,West Bengal,19,Jalpaiguri,314,Urad,203.0,Pulses,Rabi,105.0,Hectare,87.0,Tonnes,0.829,Tonnes/Hectare
455008,455007,2022-2023,West Bengal,19,Jalpaiguri,314,Urad,203.0,Pulses,Total,928.0,Hectare,546.0,Tonnes,0.588,Tonnes/Hectare
455009,455008,2022-2023,West Bengal,19,Jalpaiguri,314,Wheat,106.0,Cereals,Rabi,1135.0,Hectare,3442.0,Tonnes,3.033,Tonnes/Hectare
455010,455009,2022-2023,West Bengal,19,Jhargram,703,Arhar/Tur,202.0,Pulses,Rabi,103.0,Hectare,131.0,Tonnes,1.272,Tonnes/Hectare
455011,455010,2022-2023,West Bengal,19,Jhargram,703,Gram,201.0,Pulses,Rabi,376.0,Hectare,552.0,Tonnes,1.468,Tonnes/Hectare
455012,455011,2022-2023,West Bengal,19,Jhargram,703,Groundnut,1001.0,Oilseeds,Rabi,1390.0,Hectare,3072.0,Tonnes,2.21,Tonnes/Hectare
455013,455012,2022-2023,West Bengal,19,Jhargram,703,Groundnut,1001.0,Oilseeds,Summer,3115.0,Hectare,5138.0,Tonnes,1.649,Tonnes/Hectare
455014,455013,2022-2023,West Bengal,19,Jhargram,703,Groundnut,1001.0,Oilseeds,Total,4505.0,Hectare,8210.0,Tonnes,1.822,Tonnes/Hectare
455015,455014,2022-2023,West Bengal,19,Jhargram,703,Horse-Gram,206.0,Pulses,Rabi,102.0,Hectare,66.0,Tonnes,0.647,Tonnes/Hectare
455016,455015,2022-2023,West Bengal,19,Jhargram,703,Khesari,521.0,Spices,Rabi,1855.0,Hectare,2340.0,Tonnes,1.261,Tonnes/Hectare
455017,455016,2022-2023,West Bengal,19,Jhargram,703,Maize,104.0,Cereals,Autumn,649.0,Hectare,1730.0,Tonnes,2.666,Tonnes/Hectare
455018,455017,2022-2023,West Bengal,19,Jhargram,703,Maize,104.0,Cereals,Rabi,816.0,Hectare,1533.0,Tonnes,1.879,Tonnes/Hectare
455019,455018,2022-2023,West Bengal,19,Jhargram,703,Maize,104.0,Cereals,Summer,857.0,Hectare,3631.0,Tonnes,4.237,Tonnes/Hectare
455020,455019,2022-2023,West Bengal,19,Jhargram,703,Maize,104.0,Cereals,Total,2322.0,Hectare,6894.0,Tonnes,2.969,Tonnes/Hectare
455021,455020,2022-2023,West Bengal,19,Jhargram,703,Masoor,205.0,Pulses,Rabi,2159.0,Hectare,3959.0,Tonnes,1.834,Tonnes/Hectare
455022,455021,2022-2023,West Bengal,19,Jhargram,703,Mesta,1103.0,Fiber Crops,Kharif,11.0,Hectare,48.0,Tonnes,4.364,Tonnes/Hectare
455023,455022,2022-2023,West Bengal,19,Jhargram,703,Moong(Green Gram),204.0,Pulses,Rabi,520.0,Hectare,442.0,Tonnes,0.85,Tonnes/Hectare
455024,455023,2022-2023,West Bengal,19,Jhargram,703,Moong(Green Gram),204.0,Pulses,Summer,1656.0,Hectare,861.0,Tonnes,0.52,Tonnes/Hectare
455025,455024,2022-2023,West Bengal,19,Jhargram,703,Moong(Green Gram),204.0,Pulses,Total,2176.0,Hectare,1303.0,Tonnes,0.599,Tonnes/Hectare
455026,455025,2022-2023,West Bengal,19,Jhargram,703,Peas & Beans (Pulses),213.0,Pulses,Rabi,263.0,Hectare,533.0,Tonnes,2.027,Tonnes/Hectare
455027,455026,2022-2023,West Bengal,19,Jhargram,703,Potato,701.0,Vegetable,Rabi,5174.0,Hectare,148164.0,Tonnes,28.636,Tonnes/Hectare
455028,455027,2022-2023,West Bengal,19,Jhargram,703,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,6135.0,Hectare,5829.0,Tonnes,0.95,Tonnes/Hectare
455029,455028,2022-2023,West Bengal,19,Jhargram,703,Rice,101.0,Cereals,Autumn,11778.0,Hectare,29331.0,Tonnes,2.49,Tonnes/Hectare
455030,455029,2022-2023,West Bengal,19,Jhargram,703,Rice,101.0,Cereals,Summer,26876.0,Hectare,85248.0,Tonnes,3.172,Tonnes/Hectare
455031,455030,2022-2023,West Bengal,19,Jhargram,703,Rice,101.0,Cereals,Total,177645.0,Hectare,503728.0,Tonnes,2.836,Tonnes/Hectare
455032,455031,2022-2023,West Bengal,19,Jhargram,703,Rice,101.0,Cereals,Winter,138991.0,Hectare,389149.0,Tonnes,2.8,Tonnes/Hectare
455033,455032,2022-2023,West Bengal,19,Jhargram,703,Sannhamp,1104.0,Fiber Crops,Kharif,35.0,Hectare,67.0,Tonnes,1.914,Tonnes/Hectare
455034,455033,2022-2023,West Bengal,19,Jhargram,703,Sesamum,1003.0,Oilseeds,Summer,7235.0,Hectare,6722.0,Tonnes,0.929,Tonnes/Hectare
455035,455034,2022-2023,West Bengal,19,Jhargram,703,Sugarcane,401.0,Sugar,Whole Year,1477.0,Hectare,128639.0,Tonnes,87.095,Tonnes/Hectare
455036,455035,2022-2023,West Bengal,19,Jhargram,703,Sunflower,1007.0,Oilseeds,Kharif,318.0,Hectare,507.0,Tonnes,1.594,Tonnes/Hectare
455037,455036,2022-2023,West Bengal,19,Jhargram,703,Urad,203.0,Pulses,Kharif,292.0,Hectare,140.0,Tonnes,0.479,Tonnes/Hectare
455038,455037,2022-2023,West Bengal,19,Jhargram,703,Urad,203.0,Pulses,Rabi,585.0,Hectare,445.0,Tonnes,0.761,Tonnes/Hectare
455039,455038,2022-2023,West Bengal,19,Jhargram,703,Urad,203.0,Pulses,Total,877.0,Hectare,585.0,Tonnes,0.667,Tonnes/Hectare
455040,455039,2022-2023,West Bengal,19,Jhargram,703,Wheat,106.0,Cereals,Rabi,421.0,Hectare,1022.0,Tonnes,2.428,Tonnes/Hectare
455041,455040,2022-2023,West Bengal,19,Kalimpong,702,Maize,104.0,Cereals,Autumn,7056.0,Hectare,27479.0,Tonnes,3.894,Tonnes/Hectare
455042,455041,2022-2023,West Bengal,19,Kalimpong,702,Maize,104.0,Cereals,Summer,7662.0,Hectare,59323.0,Tonnes,7.742,Tonnes/Hectare
455043,455042,2022-2023,West Bengal,19,Kalimpong,702,Maize,104.0,Cereals,Total,14718.0,Hectare,86802.0,Tonnes,5.898,Tonnes/Hectare
455044,455043,2022-2023,West Bengal,19,Kalimpong,702,Peas & Beans (Pulses),213.0,Pulses,Rabi,59.0,Hectare,67.0,Tonnes,1.136,Tonnes/Hectare
455045,455044,2022-2023,West Bengal,19,Kalimpong,702,Potato,701.0,Vegetable,Rabi,913.0,Hectare,16237.0,Tonnes,17.784,Tonnes/Hectare
455046,455045,2022-2023,West Bengal,19,Kalimpong,702,Potato,701.0,Vegetable,Summer,20.0,Hectare,110.0,Tonnes,5.5,Tonnes/Hectare
455047,455046,2022-2023,West Bengal,19,Kalimpong,702,Potato,701.0,Vegetable,Total,933.0,Hectare,16347.0,Tonnes,17.521,Tonnes/Hectare
455048,455047,2022-2023,West Bengal,19,Kalimpong,702,Ragi,105.0,Cereals,Autumn,1640.0,Hectare,2575.0,Tonnes,1.57,Tonnes/Hectare
455049,455048,2022-2023,West Bengal,19,Kalimpong,702,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,207.0,Hectare,289.0,Tonnes,1.396,Tonnes/Hectare
455050,455049,2022-2023,West Bengal,19,Kalimpong,702,Rice,101.0,Cereals,Winter,4754.0,Hectare,7917.0,Tonnes,1.665,Tonnes/Hectare
455051,455050,2022-2023,West Bengal,19,Kalimpong,702,Urad,203.0,Pulses,Kharif,11.0,Hectare,7.0,Tonnes,0.636,Tonnes/Hectare
455052,455051,2022-2023,West Bengal,19,Malda,316,Arhar/Tur,202.0,Pulses,Rabi,72.0,Hectare,152.0,Tonnes,2.111,Tonnes/Hectare
455053,455052,2022-2023,West Bengal,19,Malda,316,Gram,201.0,Pulses,Rabi,1953.0,Hectare,2565.0,Tonnes,1.313,Tonnes/Hectare
455054,455053,2022-2023,West Bengal,19,Malda,316,Groundnut,1001.0,Oilseeds,Summer,392.0,Hectare,544.0,Tonnes,1.388,Tonnes/Hectare
455055,455054,2022-2023,West Bengal,19,Malda,316,Horse-Gram,206.0,Pulses,Rabi,1271.0,Hectare,925.0,Tonnes,0.728,Tonnes/Hectare
455056,455055,2022-2023,West Bengal,19,Malda,316,Jute,1102.0,Fiber Crops,Kharif,27330.0,Hectare,425497.0,Tonnes,15.569,Tonnes/Hectare
455057,455056,2022-2023,West Bengal,19,Malda,316,Khesari,521.0,Spices,Rabi,3592.0,Hectare,4742.0,Tonnes,1.32,Tonnes/Hectare
455058,455057,2022-2023,West Bengal,19,Malda,316,Linseed,1005.0,Oilseeds,Rabi,23.0,Hectare,10.0,Tonnes,0.435,Tonnes/Hectare
455059,455058,2022-2023,West Bengal,19,Malda,316,Maize,104.0,Cereals,Autumn,7657.0,Hectare,24948.0,Tonnes,3.258,Tonnes/Hectare
455060,455059,2022-2023,West Bengal,19,Malda,316,Maize,104.0,Cereals,Rabi,32247.0,Hectare,255401.0,Tonnes,7.92,Tonnes/Hectare
455061,455060,2022-2023,West Bengal,19,Malda,316,Maize,104.0,Cereals,Summer,11417.0,Hectare,95580.0,Tonnes,8.372,Tonnes/Hectare
455062,455061,2022-2023,West Bengal,19,Malda,316,Maize,104.0,Cereals,Total,51321.0,Hectare,375929.0,Tonnes,7.325,Tonnes/Hectare
455063,455062,2022-2023,West Bengal,19,Malda,316,Masoor,205.0,Pulses,Rabi,13127.0,Hectare,16094.0,Tonnes,1.226,Tonnes/Hectare
455064,455063,2022-2023,West Bengal,19,Malda,316,Mesta,1103.0,Fiber Crops,Kharif,641.0,Hectare,8948.0,Tonnes,13.959,Tonnes/Hectare
455065,455064,2022-2023,West Bengal,19,Malda,316,Moong(Green Gram),204.0,Pulses,Summer,2203.0,Hectare,3648.0,Tonnes,1.656,Tonnes/Hectare
455066,455065,2022-2023,West Bengal,19,Malda,316,Peas & Beans (Pulses),213.0,Pulses,Rabi,885.0,Hectare,951.0,Tonnes,1.075,Tonnes/Hectare
455067,455066,2022-2023,West Bengal,19,Malda,316,Potato,701.0,Vegetable,Rabi,10027.0,Hectare,338281.0,Tonnes,33.737,Tonnes/Hectare
455068,455067,2022-2023,West Bengal,19,Malda,316,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,40978.0,Hectare,75843.0,Tonnes,1.851,Tonnes/Hectare
455069,455068,2022-2023,West Bengal,19,Malda,316,Rice,101.0,Cereals,Autumn,3208.0,Hectare,6392.0,Tonnes,1.993,Tonnes/Hectare
455070,455069,2022-2023,West Bengal,19,Malda,316,Rice,101.0,Cereals,Summer,64015.0,Hectare,251487.0,Tonnes,3.929,Tonnes/Hectare
455071,455070,2022-2023,West Bengal,19,Malda,316,Rice,101.0,Cereals,Total,195088.0,Hectare,633851.0,Tonnes,3.249,Tonnes/Hectare
455072,455071,2022-2023,West Bengal,19,Malda,316,Rice,101.0,Cereals,Winter,127865.0,Hectare,375972.0,Tonnes,2.94,Tonnes/Hectare
455073,455072,2022-2023,West Bengal,19,Malda,316,Sesamum,1003.0,Oilseeds,Summer,397.0,Hectare,339.0,Tonnes,0.854,Tonnes/Hectare
455074,455073,2022-2023,West Bengal,19,Malda,316,Sugarcane,401.0,Sugar,Whole Year,2271.0,Hectare,235088.0,Tonnes,103.517,Tonnes/Hectare
455075,455074,2022-2023,West Bengal,19,Malda,316,Urad,203.0,Pulses,Kharif,11284.0,Hectare,10855.0,Tonnes,0.962,Tonnes/Hectare
455076,455075,2022-2023,West Bengal,19,Malda,316,Wheat,106.0,Cereals,Rabi,19021.0,Hectare,62474.0,Tonnes,3.284,Tonnes/Hectare
455077,455076,2022-2023,West Bengal,19,Murshidabad,319,Arhar/Tur,202.0,Pulses,Rabi,261.0,Hectare,540.0,Tonnes,2.069,Tonnes/Hectare
455078,455077,2022-2023,West Bengal,19,Murshidabad,319,Gram,201.0,Pulses,Rabi,11709.0,Hectare,13537.0,Tonnes,1.156,Tonnes/Hectare
455079,455078,2022-2023,West Bengal,19,Murshidabad,319,Groundnut,1001.0,Oilseeds,Rabi,50.0,Hectare,49.0,Tonnes,0.98,Tonnes/Hectare
455080,455079,2022-2023,West Bengal,19,Murshidabad,319,Groundnut,1001.0,Oilseeds,Summer,486.0,Hectare,675.0,Tonnes,1.389,Tonnes/Hectare
455081,455080,2022-2023,West Bengal,19,Murshidabad,319,Groundnut,1001.0,Oilseeds,Total,536.0,Hectare,724.0,Tonnes,1.351,Tonnes/Hectare
455082,455081,2022-2023,West Bengal,19,Murshidabad,319,Horse-Gram,206.0,Pulses,Rabi,40.0,Hectare,39.0,Tonnes,0.975,Tonnes/Hectare
455083,455082,2022-2023,West Bengal,19,Murshidabad,319,Jowar,102.0,Cereals,Autumn,105.0,Hectare,62.0,Tonnes,0.59,Tonnes/Hectare
455084,455083,2022-2023,West Bengal,19,Murshidabad,319,Jute,1102.0,Fiber Crops,Kharif,142164.0,Hectare,1978655.0,Tonnes,13.918,Tonnes/Hectare
455085,455084,2022-2023,West Bengal,19,Murshidabad,319,Khesari,521.0,Spices,Rabi,11684.0,Hectare,11544.0,Tonnes,0.988,Tonnes/Hectare
455086,455085,2022-2023,West Bengal,19,Murshidabad,319,Linseed,1005.0,Oilseeds,Rabi,487.0,Hectare,145.0,Tonnes,0.298,Tonnes/Hectare
455087,455086,2022-2023,West Bengal,19,Murshidabad,319,Maize,104.0,Cereals,Autumn,4922.0,Hectare,24885.0,Tonnes,5.056,Tonnes/Hectare
455088,455087,2022-2023,West Bengal,19,Murshidabad,319,Maize,104.0,Cereals,Rabi,27291.0,Hectare,237082.0,Tonnes,8.687,Tonnes/Hectare
455089,455088,2022-2023,West Bengal,19,Murshidabad,319,Maize,104.0,Cereals,Summer,20871.0,Hectare,119049.0,Tonnes,5.704,Tonnes/Hectare
455090,455089,2022-2023,West Bengal,19,Murshidabad,319,Maize,104.0,Cereals,Total,53084.0,Hectare,381016.0,Tonnes,7.178,Tonnes/Hectare
455091,455090,2022-2023,West Bengal,19,Murshidabad,319,Masoor,205.0,Pulses,Rabi,33410.0,Hectare,27544.0,Tonnes,0.824,Tonnes/Hectare
455092,455091,2022-2023,West Bengal,19,Murshidabad,319,Mesta,1103.0,Fiber Crops,Kharif,1646.0,Hectare,22978.0,Tonnes,13.96,Tonnes/Hectare
455093,455092,2022-2023,West Bengal,19,Murshidabad,319,Moong(Green Gram),204.0,Pulses,Kharif,480.0,Hectare,456.0,Tonnes,0.95,Tonnes/Hectare
455094,455093,2022-2023,West Bengal,19,Murshidabad,319,Moong(Green Gram),204.0,Pulses,Summer,2260.0,Hectare,3203.0,Tonnes,1.417,Tonnes/Hectare
455095,455094,2022-2023,West Bengal,19,Murshidabad,319,Moong(Green Gram),204.0,Pulses,Total,2740.0,Hectare,3659.0,Tonnes,1.335,Tonnes/Hectare
455096,455095,2022-2023,West Bengal,19,Murshidabad,319,Peas & Beans (Pulses),213.0,Pulses,Rabi,2623.0,Hectare,2828.0,Tonnes,1.078,Tonnes/Hectare
455097,455096,2022-2023,West Bengal,19,Murshidabad,319,Potato,701.0,Vegetable,Rabi,14169.0,Hectare,432640.0,Tonnes,30.534,Tonnes/Hectare
455098,455097,2022-2023,West Bengal,19,Murshidabad,319,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,140735.0,Hectare,166871.0,Tonnes,1.186,Tonnes/Hectare
455099,455098,2022-2023,West Bengal,19,Murshidabad,319,Rice,101.0,Cereals,Autumn,9647.0,Hectare,18977.0,Tonnes,1.967,Tonnes/Hectare
455100,455099,2022-2023,West Bengal,19,Murshidabad,319,Rice,101.0,Cereals,Summer,82059.0,Hectare,287500.0,Tonnes,3.504,Tonnes/Hectare
455101,455100,2022-2023,West Bengal,19,Murshidabad,319,Rice,101.0,Cereals,Total,218082.0,Hectare,682619.0,Tonnes,3.13,Tonnes/Hectare
455102,455101,2022-2023,West Bengal,19,Murshidabad,319,Rice,101.0,Cereals,Winter,126376.0,Hectare,376142.0,Tonnes,2.976,Tonnes/Hectare
455103,455102,2022-2023,West Bengal,19,Murshidabad,319,Sesamum,1003.0,Oilseeds,Autumn,85.0,Hectare,50.0,Tonnes,0.588,Tonnes/Hectare
455104,455103,2022-2023,West Bengal,19,Murshidabad,319,Sesamum,1003.0,Oilseeds,Summer,24601.0,Hectare,21942.0,Tonnes,0.892,Tonnes/Hectare
455105,455104,2022-2023,West Bengal,19,Murshidabad,319,Sesamum,1003.0,Oilseeds,Total,24686.0,Hectare,21992.0,Tonnes,0.891,Tonnes/Hectare
455106,455105,2022-2023,West Bengal,19,Murshidabad,319,Sugarcane,401.0,Sugar,Whole Year,3372.0,Hectare,233283.0,Tonnes,69.182,Tonnes/Hectare
455107,455106,2022-2023,West Bengal,19,Murshidabad,319,Urad,203.0,Pulses,Kharif,17657.0,Hectare,11240.0,Tonnes,0.637,Tonnes/Hectare
455108,455107,2022-2023,West Bengal,19,Murshidabad,319,Urad,203.0,Pulses,Rabi,2270.0,Hectare,2275.0,Tonnes,1.002,Tonnes/Hectare
455109,455108,2022-2023,West Bengal,19,Murshidabad,319,Urad,203.0,Pulses,Total,19927.0,Hectare,13515.0,Tonnes,0.678,Tonnes/Hectare
455110,455109,2022-2023,West Bengal,19,Murshidabad,319,Wheat,106.0,Cereals,Rabi,50147.0,Hectare,139722.0,Tonnes,2.786,Tonnes/Hectare
455111,455110,2022-2023,West Bengal,19,Nadia,320,Arhar/Tur,202.0,Pulses,Rabi,36.0,Hectare,57.0,Tonnes,1.583,Tonnes/Hectare
455112,455111,2022-2023,West Bengal,19,Nadia,320,Gram,201.0,Pulses,Rabi,5680.0,Hectare,5471.0,Tonnes,0.963,Tonnes/Hectare
455113,455112,2022-2023,West Bengal,19,Nadia,320,Groundnut,1001.0,Oilseeds,Rabi,711.0,Hectare,1684.0,Tonnes,2.368,Tonnes/Hectare
455114,455113,2022-2023,West Bengal,19,Nadia,320,Groundnut,1001.0,Oilseeds,Summer,2224.0,Hectare,3403.0,Tonnes,1.53,Tonnes/Hectare
455115,455114,2022-2023,West Bengal,19,Nadia,320,Groundnut,1001.0,Oilseeds,Total,2935.0,Hectare,5087.0,Tonnes,1.733,Tonnes/Hectare
455116,455115,2022-2023,West Bengal,19,Nadia,320,Jute,1102.0,Fiber Crops,Kharif,95565.0,Hectare,1425077.0,Tonnes,14.912,Tonnes/Hectare
455117,455116,2022-2023,West Bengal,19,Nadia,320,Khesari,521.0,Spices,Rabi,1693.0,Hectare,1638.0,Tonnes,0.968,Tonnes/Hectare
455118,455117,2022-2023,West Bengal,19,Nadia,320,Linseed,1005.0,Oilseeds,Rabi,91.0,Hectare,37.0,Tonnes,0.407,Tonnes/Hectare
455119,455118,2022-2023,West Bengal,19,Nadia,320,Maize,104.0,Cereals,Autumn,2325.0,Hectare,14051.0,Tonnes,6.043,Tonnes/Hectare
455120,455119,2022-2023,West Bengal,19,Nadia,320,Maize,104.0,Cereals,Rabi,7907.0,Hectare,70094.0,Tonnes,8.865,Tonnes/Hectare
455121,455120,2022-2023,West Bengal,19,Nadia,320,Maize,104.0,Cereals,Summer,8264.0,Hectare,62851.0,Tonnes,7.605,Tonnes/Hectare
455122,455121,2022-2023,West Bengal,19,Nadia,320,Maize,104.0,Cereals,Total,18496.0,Hectare,146996.0,Tonnes,7.947,Tonnes/Hectare
455123,455122,2022-2023,West Bengal,19,Nadia,320,Masoor,205.0,Pulses,Rabi,32729.0,Hectare,38743.0,Tonnes,1.184,Tonnes/Hectare
455124,455123,2022-2023,West Bengal,19,Nadia,320,Mesta,1103.0,Fiber Crops,Kharif,328.0,Hectare,5891.0,Tonnes,17.96,Tonnes/Hectare
